matchid,venue,innings,striker,bowler,runs
501205,M Chinnaswamy Stadium,1,AB de Villiers,AG Murtaza,2
501205,M Chinnaswamy Stadium,2,DJ Jacobs,Z Khan,22
501205,M Chinnaswamy Stadium,2,SR Tendulkar,DL Vettori,9
501205,M Chinnaswamy Stadium,2,DJ Jacobs,DL Vettori,2
501205,M Chinnaswamy Stadium,2,SR Tendulkar,Z Khan,0
501205,M Chinnaswamy Stadium,2,DJ Jacobs,DP Nannes,0
501205,M Chinnaswamy Stadium,2,AT Rayudu,DP Nannes,0
501205,M Chinnaswamy Stadium,2,SR Tendulkar,A Mithun,6
501205,M Chinnaswamy Stadium,2,AT Rayudu,A Mithun,1
501207,Dr DY Patil Sports Academy,1,BB McCullum,AC Thomas,0
501207,Dr DY Patil Sports Academy,1,PA Patel,AC Thomas,9
501207,Dr DY Patil Sports Academy,1,PA Patel,SB Wagh,10
501207,Dr DY Patil Sports Academy,1,VVS Laxman,SB Wagh,0
501207,Dr DY Patil Sports Academy,1,PA Patel,WD Parnell,2
501207,Dr DY Patil Sports Academy,1,VVS Laxman,WD Parnell,0
501207,Dr DY Patil Sports Academy,1,DPMD Jayawardene,WD Parnell,2
501207,Dr DY Patil Sports Academy,1,BJ Hodge,WD Parnell,1
501207,Dr DY Patil Sports Academy,1,BJ Hodge,SB Wagh,0
501207,Dr DY Patil Sports Academy,1,RA Jadeja,WD Parnell,0
501207,Dr DY Patil Sports Academy,1,BJ Hodge,AC Thomas,1
501207,Dr DY Patil Sports Academy,1,RA Jadeja,AC Thomas,12
501207,Dr DY Patil Sports Academy,2,JD Ryder,RP Singh,10
501207,Dr DY Patil Sports Academy,2,GC Smith,S Sreesanth,10
501207,Dr DY Patil Sports Academy,2,GC Smith,M Muralitharan,2
501207,Dr DY Patil Sports Academy,2,JD Ryder,M Muralitharan,5
501207,Dr DY Patil Sports Academy,2,GC Smith,R Vinay Kumar,6
501207,Dr DY Patil Sports Academy,2,JD Ryder,R Vinay Kumar,3
501207,Dr DY Patil Sports Academy,2,M Manhas,R Vinay Kumar,2
501207,Dr DY Patil Sports Academy,2,GC Smith,RP Singh,6
501206,"Punjab Cricket Association Stadium, Mohali",1,S Anirudha,P Kumar,0
501206,"Punjab Cricket Association Stadium, Mohali",1,SK Raina,P Kumar,0
501206,"Punjab Cricket Association Stadium, Mohali",1,S Badrinath,P Kumar,4
501206,"Punjab Cricket Association Stadium, Mohali",1,M Vijay,RJ Harris,5
501206,"Punjab Cricket Association Stadium, Mohali",1,M Vijay,P Kumar,14
501206,"Punjab Cricket Association Stadium, Mohali",1,S Badrinath,RJ Harris,4
501206,"Punjab Cricket Association Stadium, Mohali",1,S Badrinath,R McLaren,3
501206,"Punjab Cricket Association Stadium, Mohali",1,M Vijay,R McLaren,1
501206,"Punjab Cricket Association Stadium, Mohali",2,PC Valthaty,R Ashwin,18
501206,"Punjab Cricket Association Stadium, Mohali",2,AC Gilchrist,R Ashwin,11
501206,"Punjab Cricket Association Stadium, Mohali",2,AC Gilchrist,TG Southee,7
501206,"Punjab Cricket Association Stadium, Mohali",2,PC Valthaty,TG Southee,13
501206,"Punjab Cricket Association Stadium, Mohali",2,AC Gilchrist,JA Morkel,1
501206,"Punjab Cricket Association Stadium, Mohali",2,PC Valthaty,JA Morkel,15
501208,"Rajiv Gandhi International Stadium, Uppal",1,S Sohal,Z Khan,7
501208,"Rajiv Gandhi International Stadium, Uppal",1,S Dhawan,Z Khan,2
501208,"Rajiv Gandhi International Stadium, Uppal",1,S Dhawan,JJ van der Wath,11
501208,"Rajiv Gandhi International Stadium, Uppal",1,S Sohal,JJ van der Wath,5
501208,"Rajiv Gandhi International Stadium, Uppal",1,KC Sangakkara,JJ van der Wath,1
501208,"Rajiv Gandhi International Stadium, Uppal",1,KC Sangakkara,S Aravind,1
501208,"Rajiv Gandhi International Stadium, Uppal",1,S Sohal,S Aravind,7
501208,"Rajiv Gandhi International Stadium, Uppal",1,S Sohal,DL Vettori,2
501208,"Rajiv Gandhi International Stadium, Uppal",1,KC Sangakkara,DL Vettori,5
501208,"Rajiv Gandhi International Stadium, Uppal",2,MA Agarwal,DW Steyn,9
501208,"Rajiv Gandhi International Stadium, Uppal",2,TM Dilshan,DW Steyn,1
501208,"Rajiv Gandhi International Stadium, Uppal",2,TM Dilshan,I Sharma,6
501208,"Rajiv Gandhi International Stadium, Uppal",2,Z Khan,DW Steyn,0
501208,"Rajiv Gandhi International Stadium, Uppal",2,MA Agarwal,I Sharma,5
501208,"Rajiv Gandhi International Stadium, Uppal",2,V Kohli,I Sharma,2
501208,"Rajiv Gandhi International Stadium, Uppal",2,V Kohli,MS Gony,2
